1;baba;babu
1;afya;siha
1;fujo;zogo
1;lengo;nia
1;mama;bibi
1;mke;ahali
1;pesa;hela
1;baa;beluwa
1;chapa;piga
1;choo;msalani
1;fedha;njenje
1;hongo;chai
1;kazi;amali
1;moyo;fuadi
1;mwizi;luja
1;ndoa;harusi
1;rafiki;bui
1;soko;chete
1;uso;wajihi
1;uzao;uzawa
1;adui;hasimu
1;awali;asili
1;chache;haba
1;fomu;benchi
1;ghasia;zahama
1;hamu;hamumu
1;hasira;kero
1;jela;gereza
1;kijiji;kaya
1;kizazi;jadi
2;ndoa;nikaha
2;ndoto;njozi
2;ndovu;tembo
2;njiwa;kunda
2;nukta;kituo
2;nyanya;bibi
2;chizi;jibini
2;faili;jalada
2;familia;aila
2;furaha;naima
2;hongo;rushwa
2;jokofu;friji
2;kijiji;karia
2;lengo;kusudi
2;makamu;naibu
2;mtoto;mkembe
2;pesa;ngwenje
2;rafiki;msena
2;uzembe;ajizi
2;chai;mlungula
2;hasira;hamaki
2;kioja;muujiza
2;tarajio;dhamira
2;maskini;mkata
2;mavazi;lebasi
2;mlango;mwango
2;mvulana;mvuli
2;mwizi;mkupuzi
2;jitimai;huzuni
2;ugonjwa;ndwele
3;tarajio;dhamira
3;rafiki;swahiba
3;tajiri;mkwasi
3;familia;mlango
3;fanicha;samani
3;furaha;ucheshi
3;hongo;kadhongo
3;jitimai;huzuni
3;lengo;gharadhi
3;maringo;madaha
3;fukara;fakiri
3;msichana;gashi
3;ugonjwa;ndwele
3;ukuta;kiambaza
3;usingizi;ndezi
3;barabara;gurufa
3;hasira;ghadhabu
3;kihoro;simanzi
3;kiongozi;mlembe
3;mvulana;ghulamu
3;kijiji;kitongoji
3;kitanda;samadari
3;nyumbani;kiamboni
3;mastakimuni;kchengoni
3;mwizi;luja
3;ndoa;harusi
3;soko;chete
3;uso;wajihi
3;uzao;uzawa
3;adui;hasimu
4;baba;abu
4;afya;siha
4;fujo;zogo
4;lengo;nia
4;mama;nina
4;mke;ahali
4;pesa;hela
4;baa;beluwa
4;chapa;piga
4;choo;msala
4;fedha;njenje
4;hongo;chai
4;kazi;amali
4;moyo;fuadi
4;mwizi;luja
4;ndoa;harusi
4;rafiki;bui
4;soko;chete
4;uso;wajihi
4;uzao;uzawa
4;adui;hasimu
4;awali;asili
4;chache;haba
4;fomu;benchi
4;ghasia;zahama
4;hamu;hamumu
4;hasira;kero
4;jela;gereza
4;kijiji;kaya
4;kizazi;jadi
5;ndoa;nikaha
5;ndoto;njozi
5;ndovu;tembo
5;njiwa;kunda
5;nukta;kituo
5;nyanya;bibi
5;chizi;jibini
5;faili;jalada
5;familia;aila
5;furaha;naima
5;hongo;rushwa
5;jokofu;friji
5;kijiji;karia
5;lengo;kusudi
5;makamu;naibu
5;mtoto;mkembe
5;pesa;ngwenje
5;rafiki;msena
5;uzembe;ajizi
5;chai;mlungula
5;hasira;hamaki
5;kioja;muujiza
5;tarajio;dhamira
5;maskini;mkata
5;mavazi;lebasi
5;mlango;mwango
5;mvulana;mvuli
5;mwizi;mkupuzi
5;jitimai;huzuni
5;ugonjwa;ndwele
6;tarajio;dhamira
6;rafiki;sahibu
6;tajiri;mkwasi
6;familia;mlango
6;fanicha;samani
6;furaha;ucheshi
6;hongo;kadhongo
6;jitimai;huzuni
6;lengo;gharadhi
6;maringo;madaha
6;fukara;fakiri
6;msichana;gashi
6;ugonjwa;ndwele
6;ukuta;kiambaza
6;usingizi;ndezi
6;barabara;gurufa
6;hasira;ghadhabu
6;kihoro;simanzi
