tableName,col1,col2,col3,col4,col5,col6,col7
Unit,1,అ,1,,tel/audio/అ.ogg,tel/audio/అ.ogg
Unit,2,ఆ,1,,tel/audio/ఆ.ogg,tel/audio/ఆ.ogg
Unit,3,ఇ,1,,tel/audio/ఇ.ogg,tel/audio/ఇ.ogg
Unit,4,ఈ,1,,tel/audio/ఈ.ogg,tel/audio/ఈ.ogg
Unit,5,ఉ,1,,tel/audio/ఉ.ogg,tel/audio/ఉ.ogg
Unit,6,ఊ,1,,tel/audio/ఊ.ogg,tel/audio/ఊ.ogg
Unit,7,ఋ,1,,tel/audio/ఋ.ogg,tel/audio/ఋ.ogg
Unit,8,ఎ,1,,tel/audio/ఎ.ogg,tel/audio/ఎ.ogg
Unit,9,ఏ,1,,tel/audio/ఏ.ogg,tel/audio/ఏ.ogg
Unit,10,ఐ,1,,tel/audio/ఐ.ogg,tel/audio/ఐ.ogg
Unit,11,ఒ,1,,tel/audio/ఒ.ogg,tel/audio/ఒ.ogg
Unit,12,ఓ,1,,tel/audio/ఓ.ogg,tel/audio/ఓ.ogg
Unit,13,ఔ,1,,tel/audio/ఔ.ogg,tel/audio/ఔ.ogg
Unit,14,ಂ,1,,tel/audio/ಂ.ogg,tel/audio/ಂ.ogg
Unit,15,ಃ,1,,tel/audio/ಃ.ogg,tel/audio/ಃ.ogg
Unit,16,క,1,,tel/audio/క.ogg,tel/audio/క.ogg
Unit,17,ఖ,1,,tel/audio/ఖ.ogg,tel/audio/ఖ.ogg
Unit,18,గ,1,,tel/audio/గ.ogg,tel/audio/గ.ogg
Unit,19,ఘ,1,,tel/audio/ఘ.ogg,tel/audio/ఘ.ogg
Unit,20,ఙ,1,,tel/audio/ఙ.ogg,tel/audio/ఙ.ogg
Unit,21,చ,1,,tel/audio/చ.ogg,tel/audio/చ.ogg
Unit,22,ఛ,1,,tel/audio/ఛ.ogg,tel/audio/ఛ.ogg
Unit,23,జ,1,,tel/audio/జ.ogg,tel/audio/జ.ogg
Unit,24,ఝ,1,,tel/audio/ఝ.ogg,tel/audio/ఝ.ogg
Unit,25,ఞ,1,,tel/audio/ఞ.ogg,tel/audio/ఞ.ogg
Unit,26,ట,1,,tel/audio/ట.ogg,tel/audio/ట.ogg
Unit,27,ఠ,1,,tel/audio/ఠ.ogg,tel/audio/ఠ.ogg
Unit,28,డ,1,,tel/audio/డ.ogg,tel/audio/డ.ogg
Unit,29,ఢ,1,,tel/audio/ఢ.ogg,tel/audio/ఢ.ogg
Unit,30,ణ,1,,tel/audio/ణ.ogg,tel/audio/ణ.ogg
Unit,31,త,1,,tel/audio/త.ogg,tel/audio/త.ogg
Unit,32,థ,1,,tel/audio/థ.ogg,tel/audio/థ.ogg
Unit,33,ద,1,,tel/audio/ద.ogg,tel/audio/ద.ogg
Unit,34,ధ,1,,tel/audio/ధ.ogg,tel/audio/ధ.ogg
Unit,35,న,1,,tel/audio/న.ogg,tel/audio/న.ogg
Unit,36,ప,1,,tel/audio/ప.ogg,tel/audio/ప.ogg
Unit,37,ఫ,1,,tel/audio/ఫ.ogg,tel/audio/ఫ.ogg
Unit,38,బ,1,,tel/audio/బ.ogg,tel/audio/బ.ogg
Unit,39,భ,1,,tel/audio/భ.ogg,tel/audio/భ.ogg
Unit,40,మ,1,,tel/audio/మ.ogg,tel/audio/మ.ogg
Unit,41,య,1,,tel/audio/య.ogg,tel/audio/య.ogg
Unit,42,ర,1,,tel/audio/ర.ogg,tel/audio/ర.ogg
Unit,43,ల,1,,tel/audio/ల.ogg,tel/audio/ల.ogg
Unit,44,వ,1,,tel/audio/వ.ogg,tel/audio/వ.ogg
Unit,45,శ,1,,tel/audio/శ.ogg,tel/audio/శ.ogg
Unit,46,ష,1,,tel/audio/ష.ogg,tel/audio/ష.ogg
Unit,47,స,1,,tel/audio/స.ogg,tel/audio/స.ogg
Unit,48,హ,1,,tel/audio/హ.ogg,tel/audio/హ.ogg
Unit,49,ళ,1,,tel/audio/ళ.ogg,tel/audio/ళ.ogg
Unit,50,అ,3,,tel/audio/అ.ogg,tel/audio/అ.ogg
Unit,51,అం,3,,tel/audio/అం.ogg,tel/audio/అం.ogg
Unit,52,ఆ,3,,tel/audio/ఆ.ogg,tel/audio/ఆ.ogg
Unit,53,ఇ,3,,tel/audio/ఇ.ogg,tel/audio/ఇ.ogg
Unit,54,ఈ,3,,tel/audio/ఈ.ogg,tel/audio/ఈ.ogg
Unit,55,ఉ,3,,tel/audio/ఉ.ogg,tel/audio/ఉ.ogg
Unit,56,ఉం,3,,tel/audio/ఉం.ogg,tel/audio/ఉం.ogg
Unit,57,ఊ,3,,tel/audio/ఊ.ogg,tel/audio/ఊ.ogg
Unit,58,ఋ,3,,tel/audio/ఋ.ogg,tel/audio/ఋ.ogg
Unit,59,ఎ,3,,tel/audio/ఎ.ogg,tel/audio/ఎ.ogg
Unit,60,ఏ,3,,tel/audio/ఏ.ogg,tel/audio/ఏ.ogg
Unit,61,ఐ,3,,tel/audio/ఐ.ogg,tel/audio/ఐ.ogg
