1;afya;siha
1;barabara;tariki
1;familia;aila
1;fujo;ghasia
1;furaha;faraja
1;hasira;mafutu
1;hongo;rushwa
1;jela;gereza
1;jitimai;huzuni
1;kazi;gange
1;kijiji;kitongoji
1;lengo;dhamira
1;maringo;madaha
1;maskini;mlalahoi
2;afya;udole
2;barabara;baraste
2;familia;mlango
2;fujo;zogo
2;furaha;bashasha
2;hasira;kero
2;hongo;chai
2;jela;husuni
2;jitimai;kihoro
2;kazi;amali
2;kijiji;kaya
2;lengo;nia
2;maringo;madaha
2;maskini;fukara
2;moyo;fuadi
3;barabara;gurufa
3;fujo;zahama
3;furaha;naima
3;hasira;hamaki
3;hongo;chirimiri
3;jitimai;simanzi
3;kijiji;karia
3;lengo;azma
3;maskini;hawinde
3;mwizi;pwagu
3;ndoa;arusi
4;hasira;ghadhabu
4;hongo;chauchau
4;lengo;kusudi
4;maskini;mkata
4;mwizi;pwaguzi
4;pesa;hela
4;rafiki;muhibu
4;tajiri;mkwasi
4;ugonjwa;maradhi
4;usingizi;gonezi
4;uzembe;uvivu
5;chai;mlungula
5;chapa;piga
5;choo;msala
5;fedha;pesa
5;hongo;kadhongo
5;lengo;gharadhi
5;maskini;fakiri.
5;nderi;tai nderi
5;ndovu;tembo
5;njiwa;kunda
5;nukta;kituo
5;nyanya;bibi
5;paka;paka
5;rafiki;sahibu
6;baa;beluwa
6;chizi;jibini
6;faili;jalada
6;hongo;chichiri
6;jalada;faili
6;jibini;chizi
6;jokofu;friji
6;kioja;muujiza
6;kiongozi;mlembe
6;kizazi;jadi
6;lengo;tarajio
6;uzao;uzawa
7;adui;hasimu
7;awali;asili
7;baba;abu
7;chache;haba
7;fomu;benchi
7;hamu;hamumu
7;hongo;mvugulio
7;lengo;tumaini
7;mama;nina
7;mlango;mwango
7;rafiki;msena
8;fanicha;samani
8;kitanda;samadari
8;lengo;matilaba
8;makamu;naibu
8;mavazi;lebasi
8;mke;ahali
8;mtoto;mkembe
8;ukuta;kiambaza
8;uso;wajihi
8;moyo;mtima
8;msichana;banati
9;mvulana;mvuli
9;mwizi;luja
9;ndoa;nikahi
9;ndoto;ruiya
9;nyumbani;kiamboni
9;pesa;njenje
9;soko;chete
9;msichana;gashi
9;nyumbani;kchengoni
9;pesa;fedha
9;rafiki;bui
9;furaha;ucheshi
10;mvulana;ghulamu
10;mwizi;mkupuzi
10;ndoa;nikaha
10;ndoto;njozi
10;nyumbani;mastakimuni
10;pesa;ngwenje
10;rafiki;mwandani
10;soko;gulio
10;tajiri;mlalaheri
10;ugonjwa;ndwele
10;usingizi;ndezi
10;uzembe;ajizi
