1;tai;tai
1;mbu;mbu
1;uji;uji
1;nzi;nzi
1;ua;nyua
1;mke;wake
1;mtu;watu
1;mti;miti
1;mji;miji
1;mto;mito
1;baba;baba
1;babu;babu
1;dada;dada
1;kaka;kaka
1;mama;mama
2;mbwa;mbwa
2;paka;paka
2;kuku;kuku
2;papa;papa
2;kiti;viti
2;kisu;visu
2;kitu;vitu
2;kioo;vyoo
2;chuo;vyuo
2;choo;vyoo
2;cheo;vyeo
2;muwa;miwa
2;jiwe;mawe
2;jino;meno
2;yai;mayai
2;uso;nyuso
2;uzi;nyuzi
3;ufa;nyufa
3;uma;nyuma
3;ubao;mbao
3;umri;umri
3;unga;unga
3;mzee;uzee
3;mume;waume
3;mzee;wazee
3;mguu;miguu
3;moyo;mioyo
3;moto;mioto
3;ukuta;kuta
3;upepo;pepo
3;simba;simba
3;ndovu;ndovu
3;nyuki;nyuki
3;ngege;ngege
4;kiatu;viatu
4;kiazi;viazi
4;cheti;vyeti
4;chama;vyama
4;chuma;vyuma
4;mwili;miili
4;mwaka;miaka
4;mwezi;miezi
4;mwiba;miiba
4;duka;maduka
4;kosa;makosa
4;jambo;mambo
4;bega;mabega
4;goti;magoti
4;paja;mapaja
4;embe;maembe
5;dafu;madafu
5;jani;majani
5;ulimi;ndimi
5;udevu;ndevu
5;ubavu;mbavu
5;ubawa;mbawa
5;umeme;umeme
5;mtoto;utoto
5;kuiba;uwizi
5;mtoto;watoto
5;mgeni;wageni
5;mnazi;minazi
5;mpera;mipera
5;mdomo;midomo
5;mkono;mikono
5;mfupa;mifupa
5;mfano;mifano
6;mkoba;mikoba
6;mfuko;mifuko
6;msitu;misitu
6;upande;pande
6;uvumbi;vumbi
6;upanga;panga
6;wembe;nyembe
6;wimbo;nyimbo
6;jamaa;ujamaa
6;kijana;ujana
6;kuweza;uwezo
6;kiziwi;viziwi
6;kasuku;kasuku
6;kitabu;vitabu
6;kilima;vilima
7;kisiwa;visiwa
7;chumba;vyumba
7;chombo;vyombo
7;kichwa;vichwa
7;mwembe;miembe
7;mwisho;miisho
7;muhogo;mihogo
7;jiko;meko
7;jina;majina
7;sikio;masikio
7;tumbo;matumbo
7;limau;malimau
7;papai;mapapai
7;tofaa;matofaa
7;rinda;marinda
7;uwongo;uwongo
7;mchawi;uchawi
7;mfalme;ufalme
8;mjomba;wajomba
8;mpishi;wapishi
8;mzungu;wazungu
8;mwalimu;walimu
8;mtofaa;mitofaa
8;mpapai;mipapai
8;mndimu;mindimu
8;mgomba;migomba
8;mgongo;migongo
8;mlango;milango
8;mungu;miungu
8;mchezo;michezo
8;mswaki;miswaki
8;unywele;nywele
8;ufunguo;funguo
8;wakati;nyakati
8;ugali;ugali
8;kukosa;ukosefu
8;kupenda;upendo
8;kikombe;vikombe
8;kitanda;vitanda
8;chakula;vyakula
9;kidole;vidole
9;mskiti;misikiti
9;mwavuli;miavuli
9;muhindi;mihindi
9;gazeti;magazeti
9;shamba;mashamba
9;nanasi;mananasi
9;mkulima;wakulima
9;mvulana;wavulana
9;kifua;vifua
9;mtihani;mitihani
9;maskini;umaskini
9;mwanamume;wanaume
9;mwanamke;wanawake
9;mwafrika;waafrika
9;kitunguu;vitunguu
9;kiberiti;viberiti
9;mlima;milima
9;chungwa;machungwa
9;usingizi;usingizi
9;mfaransa;wafaransa
10;msichana;wasichana
10;mchungwa;michungwa
10;kusahau;usahaulifu
10;mto;mito
10;ulimwengu;ulimwengu
10;mjerumani;wajerumani
10;mwanafunzi;wanafunzi
10;jibu;majibu
10;kiuno;viuno
10;jicho;macho
10;bata mzinga;bata mzinga
10;mpira;mipira
10;mkate;mikate
10;nyanya;nyanya
10;rafiki;rafiki
10;kipofu;vipofu
10;soko;masoko
10;somo;masomo
10;udongo;udongo
10;swali;maswali
10;mjarabu;mijarabu
10;shangazi;shangazi
10;godoro;magodoro
10;neno;maneno
10;blanketi;mablanketi
10;baraza;mabaraza
