1;ila;ila
1;ilas;ilas
1;ilam;ilam
1;ilat;ilat
1;ilah;ilah
1;ili;ili
1;ilis;ilis
1;ilim;ilim
1;ilit;ilit
1;ilih;ilih
1;ina;ina
1;inas;inas
1;inam;inam
1;inat;inat
1;inah;inah
1;jua;jua
1;juas;juas
1;juam;juam
1;juat;juat
1;juah;juah
1;juu;juu
1;juus;juus
1;juum;juum
1;juut;juut
1;juuh;juuh
1;kuu;kuu
1;kuus;kuus
1;kuum;kuum
1;kuut;kuut
1;kuuh;kuuh
1;kwa;kwa
1;kwas;kwas
1;kwam;kwam
1;kwat;kwat
1;kwah;kwah
1;mia;mia
1;mias;mias
1;miam;miam
1;miat;miat
1;miah;miah
1;mji;mji
1;mjis;mjis
1;mjim;mjim
1;mjit;mjit
1;mjih;mjih
1;mke;mke
1;mkes;mkes
1;mkem;mkem
1;mket;mket
1;mkeh;mkeh
1;mto;mto
1;mtos;mtos
1;mtom;mtom
1;mtot;mtot
1;mtoh;mtoh
1;mtu;mtu
1;mtus;mtus
1;mtum;mtum
1;mtut;mtut
1;mtuh;mtuh
1;nje;nje
1;njes;njes
1;njem;njem
1;njet;njet
1;njeh;njeh
1;nne;nne
1;nnes;nnes
1;nnem;nnem
1;nnet;nnet
1;nneh;nneh
1;pia;pia
1;pias;pias
1;piam;piam
1;piat;piat
1;piah;piah
1;pua;pua
1;puas;puas
1;puam;puam
1;puat;puat
1;puah;puah
1;saa;saa
1;saas;saas
1;saam;saam
1;saat;saat
1;saah;saah
1;uso;uso
1;usos;usos
1;usom;usom
1;usot;usot
1;usoh;usoh
1;wao;wao
1;waos;waos
1;waom;waom
1;waot;waot
1;waoh;waoh
1;yai;yai
1;yais;yais
1;yaim;yaim
1;yait;yait
1;yaih;yaih
1;yao;yao
1;yaos;yaos
1;yaom;yaom
1;yaot;yaot
1;yaoh;yaoh
2;adui;adui
2;aduis;aduis
2;aduim;aduim
2;aduit;aduit
2;aduih;aduih
2;aina;aina
2;ainas;ainas
2;ainam;ainam
2;ainat;ainat
2;ainah;ainah
2;anga;anga
2;angas;angas
2;angam;angam
2;angat;angat
2;angah;angah
2;baba;baba
2;babas;babas
2;babam;babam
2;babat;babat
2;babah;babah
2;bado;bado
2;bados;bados
2;badom;badom
2;badot;badot
2;badoh;badoh
2;bara;bara
2;baras;baras
2;baram;baram
2;barat;barat
2;barah;barah
2;basi;basi
2;basis;basis
2;basim;basim
2;basit;basit
2;basih;basih
2;bata;bata
2;batas;batas
2;batam;batam
2;batat;batat
2;batah;batah
2;bega;bega
2;begas;begas
2;begam;begam
2;begat;begat
2;begah;begah
2;bluu;bluu
2;bluus;bluus
2;bluum;bluum
2;bluut;bluut
2;bluuh;bluuh
2;bodi;bodi
2;bodis;bodis
2;bodim;bodim
2;bodit;bodit
2;bodih;bodih
2;bora;bora
2;boras;boras
2;boram;boram
2;borat;borat
2;borah;borah
2;bure;bure
2;bures;bures
2;burem;burem
2;buret;buret
2;bureh;bureh
2;busy;busy
2;busys;busys
2;busym;busym
2;busyt;busyt
2;busyh;busyh
2;dada;dada
2;dadas;dadas
