"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows10";"grass1_3";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows10";"stone1_7";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows10";"spider";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows10";"sun_6";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows10";"crocodile";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows10";"cloud_5";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows10";"grass_1";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows10";"grass_2";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows10";"cloud_5_0";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows_cover_pag";"kun_cloud_1877";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows_cover_pag";"kun_cloud_1876";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows_cover_pag";"FileNode_1";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows_cover_pag";"kun_grass1_1878";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows_cover_pag";"kun_grass1_1879";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows_cover_pag";"FileNode_3";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows_cover_pag";"FileNode_2";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows_cover_pag";"kun_grass_1871";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows_cover_pag";"kun_grass_1872";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows_cover_pag";"kun_grass_1873";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows_cover_pag";"kun_tree_1880";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows_cover_pag";"kun_hills_1874";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows_cover_pag";"kun_hills_1875";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows09";"crocodile";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows09";"kun_tree_1";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows09";"spider";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows09";"moon";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows08";"crocodile";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows08";"spider";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows08";"kun_grass1_5";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows08";"kun_grass1_4";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows08";"kun_grass_3";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows08";"kun_grass_2";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows08";"hole_1";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows07";"crocodile";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows07";"tree1_1";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows07";"jug_407";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows07";"spider";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows06";"crocodile";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows06";"spider";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows05";"kun_tree_213";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows05";"kun_grass_75";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows05";"kun_grass_76";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows05";"bee";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows05";"crocodile";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows05";"cloud_1";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows05";"cloud_2";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows04";"grass1_3";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows04";"stone1_7";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows04";"kun_grass_232";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows04";"kun_grass_230";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows04";"kun_grass_231";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows04";"bee";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows04";"sun_6";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows04";"cloud_5";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows04";"grass_1";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows04";"grass_2";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows04";"bird";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows04";"tree1_4";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows03";"tree_3";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows03";"Grapes_288";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows03";"Grapes_300";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows03";"grass1_5";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows03";"hills_2";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows03";"cloud_198";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows03";"bee";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows03";"Grapes_296";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows03";"Grapes_297";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows03";"Grapes_294";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows03";"Grapes_295";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows03";"Grapes_298";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows03";"Grapes_290";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows03";"Grapes_299";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows03";"Grapes_289";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows03";"bird";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows03";"grass_6";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows03";"grass_7";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows02";"fire";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows02";"spider";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows02";"Grapes_1212";"undef"
"Anansi_Kunguru_na_Mamba_Anansi_the_crows";"Anansi_Kunguru_na_Mamba_Anansi_the_crows02";"Grapes_1213";"undef"
