1;A whistle blows
1;Buffalo pulled Elephant
1;But nothing happened
1;Chicken eats Millipede
1;Chicken feels sick
1;Chicken is cross
1;Ebei was worried
1;Elephant pulled Buffalo
1;Flowers gently fall
1;He bent down
1;He is calling
1;He was surprised
1;Help me please
1;Help me someone
1;Here it comes
1;I am answering
1;I am clapping
1;I am singing
1;I hate soap
1;It broke down
1;It is comfortable
1;It is gone
1;It smiled happily
1;It was Kiki
1;Just carry on
1;Khalai sees flowers
1;Look at her
1;My father planted
1;My mother planted
1;Neither could win
1;Not there either
1;Oh my friend
1;One lion roars
1;Opio followed them
1;Police are here
1;She is listening
1;She is stretching
1;She is waving
1;She turned grey
1;Ships are big
1;Teachers loved Adie
1;Thank you Pendo
1;The boy jumped
1;The crocodile strikes
1;The trees became angry
1;The wind roars
1;There were many tears
1;They all drowned
1;They began arguing
1;They eat food
1;They looked dangerous
1;They started crying
1;This is Khalai
1;This is Ndalo
1;This is Pendo
1;Wangari was excited
1;We believed him
1;We looked everywhere
1;We saw everything
1;We want flowers
1;We were happy
1;We were shocked
1;Where was Crocodile?
1;You are beautiful
1;You worked hard
2;A lady walks past
2;A train rolls in
2;Adun was very beautiful
2;Akai had no shoes
2;Akai itokec to lomasi
2;And Adun ran away
2;And he started crying
2;Buffalo and Elephant pulled
2;Chicken coughs out Millipede
2;Chicken meets Mother Millipede
2;Chuma shouted Stop crying
2;Come and join us
2;Cow paid her fare
2;Do you like them
2;Dogs are domestic animals
2;Ebei was very excited
2;Go and help her
2;Go attack the germs
2;He barks a lot
2;He burst into tears
2;He climbed off quickly
2;He could hear waves
2;He cried in pain
2;He is also resting
2;He laughed and laughed
2;He lead them home
2;He practised and practised
2;He pulled it home
2;He saw the baby
2;He untied my hands
2;He was the youngest
2;He was very annoyed
2;He was very excited
2;Her name was Wangari
2;Here is a gift for you
2;His name is Magozwe
2;How does it eat
2;I am still spinning
2;I am tired now
2;I am too hot
2;I am very happy
2;I cried a lot
2;I helped him up
2;I kick my ball
2;I love cold drinks
2;I love to read
2;I need some water
2;I saw it first
2;I searched the attic
2;I untied my friend
2;I want to rest
2;I went with Chuma
2;It has two holes
2;It is a holiday
2;It is high up
2;It is my home
2;It is the rainbow
2;It left for town
2;It was not big
2;It was not there
2;It was so exciting
2;It was the river
2;It was very noisy
2;It will come tomorrow
2;Khalai walks to school
2;Let us play first
2;Mice are dangerous animals
2;Millipede scores five goals
2;Millipede tastes very bad
2;Mme will never know
2;My big red ball
2;My dress is violet
2;My name is Kobole
2;My name is Nanu
2;My stomach is painful
2;One towed the truck
2;Rahim started feeling unwell
2;She asked many questions
2;She called her name
2;She does not like fighting
2;She has five cellphones
2;She liked to learn
2;She pulled and pulled
2;She saw the stranger
2;She walked with difficulty
2;Shut up my friend
2;Sit down and rest
2;Slowly he walked home
2;So they ran away
2;Soon Man fell asleep
2;Suddenly he met Lion
2;Teach him a lesson
2;The baby is sleeping
2;The branch is longer
2;The branch is longer
2;The bus was coming
2;The erotot looked up
2;The mice wanted holes
2;The milk is ready
2;The millipedes run away
2;The moon sent it
2;The ox is lazy
2;The sky is blue
2;The sky started to grumble
2;The whole world sparkled
2;The wind is powerful
2;The wind went to sleep
2;There was light everywhere
2;These are my teachers
2;They also destroy clothes
2;They can cause disease
2;They did everything together
2;They enjoyed supper together
2;They had their slingshots
2;They smile at me
2;They went away to play
2;They were good friends
2;This is a bed
2;This is a camel
2;This is a cock
2;This is a dog
2;This is a manyatta
2;This is a mouse
2;This is a ship
2;This is an orange
2;This is an umbrella
2;To bring back your apron
2;Tree woman tree woman
2;Two tow trucks came
2;Wangari had worked hard
2;Wangari loved being outside
2;We are fixing it
2;We are going home
2;We are good friends
2;We began to argue
2;We will surely die
2;What are you doing?
2;Where is my ball?
2;Where is the bus?
2;Where is the mother?
2;Where were our clothes?
2;Who can it be?
2;Yes mother I understand
2;You must be careful
3;A crocodile has sharp teeth
3;A heavy storm was coming
3;A rainbow has seven colours
3;A tasty morsel to eat
3;Adhoch did not receive any
3;After that he ran away
3;Anansi thought for a minute
3;And he began to cry
3;Are your oranges ripe yet
3;Black clouds moving my way
3;Branches sway and leaves tremble
3;But Adun refused them all
3;But her country had changed
3;But it was too late
3;But it was too late
3;But Rahim was not sorry
3;But she did not come
3;But they did not succeed
3;But they made a plan
3;But they were badly treated
3;But they were too late
3;But we were still hot
3;Can we keep it here
3;Chicken and Millipede are friends
3;Chicken is the goal keeper
3;Chickens and millipedes become enemies
3;Ebei looked out the window
3;Elephant agreed to carry Hare
3;Eventually they reached a decision
3;Father bought brother fancy glasses
3;Father gives grain to Pendo
3;Follow me to the river
3;Go home with your baby
3;Have you seen my eggs
3;He also wants to drink
3;He did not want to go
3;He felt a second pull
3;He gave it to the baby
3;He is not the thief
3;He lived for many years
3;He milks Pendo every day
3;He mixes it with milk
3;He planted a large garden
3;He planted a small garden
3;He ran for many hours
3;He tasted all the fruit
3;He thought of a plan
3;He was full of fear
3;He will let you rest
3;Here is food for you
3;His bed was too short
3;His bicycle was too short
3;His doorway was too low
3;His hoe was too short
3;Hyena was hiding and listening
3;I am in the lake
3;I am ready to suffer
3;I can hear myself clapping
3;I can hear myself crying
3;I can hear myself laughing
3;I can hear the taxi
3;I feel quite better now
3;I had to smile too
3;I kick my red ball
3;I like going to school
3;I looked behind the door
3;I run after my kite
3;I searched inside the box
3;I wanted to play too
3;I was the goal keeper
3;I will be back soon
3;I wondered who it was
3;I worked hard all day
3;It blew my cap away
3;It is a powerful cow
3;It is over the moon
3;It roars past our home
3;It was big and blue
3;It was red and small
3;It was stretched very long
3;Kitonyou akimat Akai nataparac nace
3;Later on we cleaned ourselves
3;Let me taste this sugar
3;Little Ant had an idea
3;Look at what Rahim did
3;Luck was on our side
3;Mama was angry with Rahim
3;Mom and grandmother are cooking
3;More beautiful than any other
3;Mother Sun shone her light everywhere
3;My brother Rahim is greedy
3;My front teeth fell out
3;Ndalo grazes Pendo after school
3;Ndalo likes to read books
3;One day she fell ill
3;Only Fox and Hyena remained
3;Other children had good shoes
3;Other cows leave it alone
3;Others thought Neno was right
3;Our dog is called Daa
3;Our sugarcane garden is green
3;Pendo likes to eat carrots
3;People were standing outside surprised
3;Perhaps there are no cannibals
3;Please could you help me
3;Quickly we made a decision
4;Rahim is naughty and selfish
4;Rats have long front teeth
4;She fell on her back
4;She fell sick more often
4;She felt free and happy
4;She heard the same reply
4;She is called Ms Phone
4;She is seven years old
4;She looked into the water
4;She planted a large garden
4;She planted a small garden
4;She was curious about everything
4;She was curious about Giraffe
4;She was curious about Hippo
4;She was curious about Rhino
4;She was so afraid that she dropped her bag of fruit
4;She went to pick fruit
4;She will come home later
4;So she made a fence
4;Some people agreed with me
4;Suddenly Soap King Bubbly appears
4;Suddenly they heard a noise
4;Tangarae totokonia kainak ngakon kile
4;The baby got sugar candy
4;The beans are nearly ready
4;The bees were not pleased
4;The big beehive fell too
4;The chickens lay many eggs
4;The cows ate our clothes
4;The driver was very annoyed
4;The elephant called out next
4;The elephants bumped into trees
4;The farmer looked at him
4;The fifth colour is blue
4;The first colour is red
4;The fourth colour is green
4;The fruit is punishing Rahim
4;The old man was heartbroken
4;The oranges are still green
4;The other towed the car
4;The ox was very frightened
4;The red bus was full
4;The second colour is orange
4;The seventh colour is violet
4;The sixth colour is indigo
4;The stepmother went back home
4;The swallows can enter it
4;The third colour is yellow
4;The tornado swallows me up
4;The wind becomes a tornado
4;The wind finally dies down
4;The women were very happy
4;Then he went to sleep
4;Then he woke up again
4;Then he would run again
4;Then I will work tomorrow
4;Then she walked off frowning
4;Then we splashed each other
4;There is my friend Tumi
4;There is no electricity anyway
4;They go to play football
4;They lived happily ever after
4;They perched on her shoulders
4;They snapped one by one
4;This cow is a fighter
4;This is what she sang
4;This lady has beautiful earrings
4;This man was following us
4;This man was too tall
4;Tortoise ate ate and ate
4;Until he gets hungry again
4;Violet is my favourite colour
4;Wangari knew what to do
4;We also have many chickens
4;We are very late today
4;We know our neighbourhood well
4;We looked on the bushes
4;We looked under the trees
4;We went to school together
4;We will be home soon
4;Did he say that?
4;What do we have here?
4;What do you think happened?
4;What is the story about?
4;Where are the other two?
4;Where are you going mum?
4;Where did the wind go?
4;Where is my ball now?
4;Who can I read for?
4;Works without saying a word
4;You are not my brother
4;You wanted to play first
4;Your husband has sent us
5;A bird does not have teeth
5;A bolt of lightning far away
5;A lion also has sharp teeth
5;A man walked up to him
5;A shark has very sharp teeth
5;Adhoch asked where her sister was
5;Adhoch got deep into the lake
5;Adie still did well in school
5;Adun was pleased by his appearance
5;After saying that he ran away
5;Akai put on her new shoes
5;Akiru ran home to call mother
5;All right you can carry me
5;An elephant volunteered to stop it
5;An erotot from another community came by
5;Anansi could not believe his ears
5;Anansi could not believe his ears
5;And she fell to the ground
5;Are you going to punish Rahim
5;At home we have two cocks
